date,fetched_at,source_name,source_type,page_type,category,priority,asin,image_url,display_rank,display_order,rank,rank_basis,position,title,price,price_display,rating,review_count,review_rating,bought_past_month,badge,sponsored,product_url,page_url
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 1,seller,seller,Lim Nature (WP),1,B0FTLW3VH7,,20,20,20,display_order,20,Girl Book 01,,,,,,,,no,https://www.amazon.com/Personalized-Book-Lover-Mug-Christmas/dp/B0FTLW3VH7/ref=cs_sr_dp_loc_2?dib=eyJ2IjoiMSJ9.uZROBNs7WKca5_yNE-lMoYEIYvwe77s6K2-ju1nNIYwTAlKATFOo4SPXmeli0I6ca8SsvDXML6HaS_nP7rcC2ehARMgY0ehr6mghR-5OPj0qRsteRJBDkhXr4yiG-1BYBuMgxQMj8xawRh-_21aUT7c-qPyhSsnlScygSJLNk1VETgwrlTC4KTeq9Vt62xjPAMPYRVFFBkxkYU-mPNSfxuh6Qc7NET7EEs609S2OTHw.-TcTeu8-eN8M0LQfVZUVU0PPsxk_hYS1fJR51H_Fz3c&dib_tag=se&m=A1JK5EDV3DM6K&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510484&s=merchant-items&sr=1-9,https://www.amazon.com/s?i=merchant-items&me=A1JK5EDV3DM6K&s=exact-aware-popularity-rank&ds=v1%3AkcXuCeFAqqEArZv7jx%2BudMoqrxQhVK3zQGjamTpt6YM&marketplaceID=ATVPDKIKX0DER&qid=1778752536&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 1,seller,seller,Lim Nature (WP),1,B0FTLX3B35,,21,21,21,display_order,21,Girl Book 02,,,,,,,,no,https://www.amazon.com/Personalized-Book-Lover-Mug-Christmas/dp/B0FTLX3B35/ref=cs_sr_dp_loc_3?dib=eyJ2IjoiMSJ9.uZROBNs7WKca5_yNE-lMoYEIYvwe77s6K2-ju1nNIYwTAlKATFOo4SPXmeli0I6ca8SsvDXML6HaS_nP7rcC2ehARMgY0ehr6mghR-5OPj0qRsteRJBDkhXr4yiG-1BYBuMgxQMj8xawRh-_21aUT7c-qPyhSsnlScygSJLNk1VETgwrlTC4KTeq9Vt62xjPAMPYRVFFBkxkYU-mPNSfxuh6Qc7NET7EEs609S2OTHw.-TcTeu8-eN8M0LQfVZUVU0PPsxk_hYS1fJR51H_Fz3c&dib_tag=se&m=A1JK5EDV3DM6K&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510484&s=merchant-items&sr=1-9,https://www.amazon.com/s?i=merchant-items&me=A1JK5EDV3DM6K&s=exact-aware-popularity-rank&ds=v1%3AkcXuCeFAqqEArZv7jx%2BudMoqrxQhVK3zQGjamTpt6YM&marketplaceID=ATVPDKIKX0DER&qid=1778752536&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 1,seller,seller,Lim Nature (WP),1,B0FTLSD9R7,,22,22,22,display_order,22,Girl Book 03,,,,,,,,no,https://www.amazon.com/Personalized-Book-Lover-Mug-Christmas/dp/B0FTLSD9R7/ref=cs_sr_dp_loc_4?dib=eyJ2IjoiMSJ9.uZROBNs7WKca5_yNE-lMoYEIYvwe77s6K2-ju1nNIYwTAlKATFOo4SPXmeli0I6ca8SsvDXML6HaS_nP7rcC2ehARMgY0ehr6mghR-5OPj0qRsteRJBDkhXr4yiG-1BYBuMgxQMj8xawRh-_21aUT7c-qPyhSsnlScygSJLNk1VETgwrlTC4KTeq9Vt62xjPAMPYRVFFBkxkYU-mPNSfxuh6Qc7NET7EEs609S2OTHw.-TcTeu8-eN8M0LQfVZUVU0PPsxk_hYS1fJR51H_Fz3c&dib_tag=se&m=A1JK5EDV3DM6K&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510484&s=merchant-items&sr=1-9,https://www.amazon.com/s?i=merchant-items&me=A1JK5EDV3DM6K&s=exact-aware-popularity-rank&ds=v1%3AkcXuCeFAqqEArZv7jx%2BudMoqrxQhVK3zQGjamTpt6YM&marketplaceID=ATVPDKIKX0DER&qid=1778752536&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 1,seller,seller,Lim Nature (WP),1,B0FTLW69WX,,23,23,23,display_order,23,Girl Book 05,,,,,,,,no,https://www.amazon.com/Personalized-Book-Lover-Mug-Christmas/dp/B0FTLW69WX/ref=cs_sr_dp_loc_5?dib=eyJ2IjoiMSJ9.uZROBNs7WKca5_yNE-lMoYEIYvwe77s6K2-ju1nNIYwTAlKATFOo4SPXmeli0I6ca8SsvDXML6HaS_nP7rcC2ehARMgY0ehr6mghR-5OPj0qRsteRJBDkhXr4yiG-1BYBuMgxQMj8xawRh-_21aUT7c-qPyhSsnlScygSJLNk1VETgwrlTC4KTeq9Vt62xjPAMPYRVFFBkxkYU-mPNSfxuh6Qc7NET7EEs609S2OTHw.-TcTeu8-eN8M0LQfVZUVU0PPsxk_hYS1fJR51H_Fz3c&dib_tag=se&m=A1JK5EDV3DM6K&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510484&s=merchant-items&sr=1-9,https://www.amazon.com/s?i=merchant-items&me=A1JK5EDV3DM6K&s=exact-aware-popularity-rank&ds=v1%3AkcXuCeFAqqEArZv7jx%2BudMoqrxQhVK3zQGjamTpt6YM&marketplaceID=ATVPDKIKX0DER&qid=1778752536&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 1,seller,seller,Lim Nature (WP),1,B0CHNXCMD3,https://m.media-amazon.com/images/I/71dP-AbsC7L._AC_UY218_.jpg,24,24,24,display_order,24,"Custom Canvas Quotes, Print Line Art Text Poster Framed Wall Art Personalized Poem Calligraphy Canvas Sign Frame Letter Gi...",,,,,,,,no,https://www.amazon.com/Custom-Personalized-Calligraphy-Birthday-Anniversary/dp/B0CHNXCMD3/ref=sr_1_10?dib=eyJ2IjoiMSJ9.uZROBNs7WKca5_yNE-lMoYEIYvwe77s6K2-ju1nNIYwTAlKATFOo4SPXmeli0I6ca8SsvDXML6HaS_nP7rcC2ehARMgY0ehr6mghR-5OPj0qRsteRJBDkhXr4yiG-1BYBuMgxQMj8xawRh-_21aUT7c-qPyhSsnlScygSJLNk1VETgwrlTC4KTeq9Vt62xjPAMPYRVFFBkxkYU-mPNSfxuh6Qc7NET7EEs609S2OTHw.-TcTeu8-eN8M0LQfVZUVU0PPsxk_hYS1fJR51H_Fz3c&dib_tag=se&m=A1JK5EDV3DM6K&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510484&s=merchant-items&sr=1-10,https://www.amazon.com/s?i=merchant-items&me=A1JK5EDV3DM6K&s=exact-aware-popularity-rank&ds=v1%3AkcXuCeFAqqEArZv7jx%2BudMoqrxQhVK3zQGjamTpt6YM&marketplaceID=ATVPDKIKX0DER&qid=1778752536&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 1,seller,seller,Lim Nature (WP),1,B0DSKXP7TQ,https://m.media-amazon.com/images/I/61m1IoRq4PL._AC_UY218_.jpg,25,25,25,display_order,25,"WANDERPRINT The Year I Found My Missing Piece Canvas, Personalized Couples Canvas Wall Art, His And Hers Canvas, Custom Ph...",,,,,,,,no,https://www.amazon.com/WANDERPRINT-Missing-Personalized-Valentines-Anniversary/dp/B0DSKXP7TQ/ref=sr_1_11?dib=eyJ2IjoiMSJ9.uZROBNs7WKca5_yNE-lMoYEIYvwe77s6K2-ju1nNIYwTAlKATFOo4SPXmeli0I6ca8SsvDXML6HaS_nP7rcC2ehARMgY0ehr6mghR-5OPj0qRsteRJBDkhXr4yiG-1BYBuMgxQMj8xawRh-_21aUT7c-qPyhSsnlScygSJLNk1VETgwrlTC4KTeq9Vt62xjPAMPYRVFFBkxkYU-mPNSfxuh6Qc7NET7EEs609S2OTHw.-TcTeu8-eN8M0LQfVZUVU0PPsxk_hYS1fJR51H_Fz3c&dib_tag=se&m=A1JK5EDV3DM6K&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510484&s=merchant-items&sr=1-11,https://www.amazon.com/s?i=merchant-items&me=A1JK5EDV3DM6K&s=exact-aware-popularity-rank&ds=v1%3AkcXuCeFAqqEArZv7jx%2BudMoqrxQhVK3zQGjamTpt6YM&marketplaceID=ATVPDKIKX0DER&qid=1778752536&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 1,seller,seller,Lim Nature (WP),1,B0FV361QNS,https://m.media-amazon.com/images/I/71-TBIBDTVL._AC_UY218_.jpg,26,26,26,display_order,26,"Personalized Mr and Mrs Wine Glass Set – Custom Photo Couples Wedding Glasses, Anniversary Husband and Wife Decor, Bride a...",,,,,,,,no,https://www.amazon.com/Personalized-Mrs-Wine-Glass-Set/dp/B0FV361QNS/ref=sr_1_12?dib=eyJ2IjoiMSJ9.uZROBNs7WKca5_yNE-lMoYEIYvwe77s6K2-ju1nNIYwTAlKATFOo4SPXmeli0I6ca8SsvDXML6HaS_nP7rcC2ehARMgY0ehr6mghR-5OPj0qRsteRJBDkhXr4yiG-1BYBuMgxQMj8xawRh-_21aUT7c-qPyhSsnlScygSJLNk1VETgwrlTC4KTeq9Vt62xjPAMPYRVFFBkxkYU-mPNSfxuh6Qc7NET7EEs609S2OTHw.-TcTeu8-eN8M0LQfVZUVU0PPsxk_hYS1fJR51H_Fz3c&dib_tag=se&m=A1JK5EDV3DM6K&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510484&s=merchant-items&sr=1-12,https://www.amazon.com/s?i=merchant-items&me=A1JK5EDV3DM6K&s=exact-aware-popularity-rank&ds=v1%3AkcXuCeFAqqEArZv7jx%2BudMoqrxQhVK3zQGjamTpt6YM&marketplaceID=ATVPDKIKX0DER&qid=1778752536&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 1,seller,seller,Lim Nature (WP),1,B0FV36GYZR,,27,27,27,display_order,27,Couple You and Me We Got This,,,,,,,,no,https://www.amazon.com/Personalized-Mrs-Wine-Glass-Set/dp/B0FV36GYZR/ref=cs_sr_dp_loc_2?dib=eyJ2IjoiMSJ9.uZROBNs7WKca5_yNE-lMoYEIYvwe77s6K2-ju1nNIYwTAlKATFOo4SPXmeli0I6ca8SsvDXML6HaS_nP7rcC2ehARMgY0ehr6mghR-5OPj0qRsteRJBDkhXr4yiG-1BYBuMgxQMj8xawRh-_21aUT7c-qPyhSsnlScygSJLNk1VETgwrlTC4KTeq9Vt62xjPAMPYRVFFBkxkYU-mPNSfxuh6Qc7NET7EEs609S2OTHw.-TcTeu8-eN8M0LQfVZUVU0PPsxk_hYS1fJR51H_Fz3c&dib_tag=se&m=A1JK5EDV3DM6K&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510484&s=merchant-items&sr=1-12,https://www.amazon.com/s?i=merchant-items&me=A1JK5EDV3DM6K&s=exact-aware-popularity-rank&ds=v1%3AkcXuCeFAqqEArZv7jx%2BudMoqrxQhVK3zQGjamTpt6YM&marketplaceID=ATVPDKIKX0DER&qid=1778752536&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 1,seller,seller,Lim Nature (WP),1,B0FV36R6DK,,28,28,28,display_order,28,Mr & Mrs,,,,,,,,no,https://www.amazon.com/Personalized-Mrs-Wine-Glass-Set/dp/B0FV36R6DK/ref=cs_sr_dp_loc_3?dib=eyJ2IjoiMSJ9.uZROBNs7WKca5_yNE-lMoYEIYvwe77s6K2-ju1nNIYwTAlKATFOo4SPXmeli0I6ca8SsvDXML6HaS_nP7rcC2ehARMgY0ehr6mghR-5OPj0qRsteRJBDkhXr4yiG-1BYBuMgxQMj8xawRh-_21aUT7c-qPyhSsnlScygSJLNk1VETgwrlTC4KTeq9Vt62xjPAMPYRVFFBkxkYU-mPNSfxuh6Qc7NET7EEs609S2OTHw.-TcTeu8-eN8M0LQfVZUVU0PPsxk_hYS1fJR51H_Fz3c&dib_tag=se&m=A1JK5EDV3DM6K&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510484&s=merchant-items&sr=1-12,https://www.amazon.com/s?i=merchant-items&me=A1JK5EDV3DM6K&s=exact-aware-popularity-rank&ds=v1%3AkcXuCeFAqqEArZv7jx%2BudMoqrxQhVK3zQGjamTpt6YM&marketplaceID=ATVPDKIKX0DER&qid=1778752536&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 1,seller,seller,Lim Nature (WP),1,B0FV33PW6C,,29,29,29,display_order,29,You and me we got this,,,,,,,,no,https://www.amazon.com/Personalized-Mrs-Wine-Glass-Set/dp/B0FV33PW6C/ref=cs_sr_dp_loc_4?dib=eyJ2IjoiMSJ9.uZROBNs7WKca5_yNE-lMoYEIYvwe77s6K2-ju1nNIYwTAlKATFOo4SPXmeli0I6ca8SsvDXML6HaS_nP7rcC2ehARMgY0ehr6mghR-5OPj0qRsteRJBDkhXr4yiG-1BYBuMgxQMj8xawRh-_21aUT7c-qPyhSsnlScygSJLNk1VETgwrlTC4KTeq9Vt62xjPAMPYRVFFBkxkYU-mPNSfxuh6Qc7NET7EEs609S2OTHw.-TcTeu8-eN8M0LQfVZUVU0PPsxk_hYS1fJR51H_Fz3c&dib_tag=se&m=A1JK5EDV3DM6K&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510484&s=merchant-items&sr=1-12,https://www.amazon.com/s?i=merchant-items&me=A1JK5EDV3DM6K&s=exact-aware-popularity-rank&ds=v1%3AkcXuCeFAqqEArZv7jx%2BudMoqrxQhVK3zQGjamTpt6YM&marketplaceID=ATVPDKIKX0DER&qid=1778752536&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 1,seller,seller,Lim Nature (WP),1,B0GSQVDNZD,https://m.media-amazon.com/images/I/71vHqhE++VL._AC_UY218_.jpg,30,30,30,display_order,30,"Personalized Patriotic Area Rug with Family Name – Custom Eagle USA Flag Carpet, 250th Anniversary Rug, Non Slip Indoor Ou...",,,,,,,,no,https://www.amazon.com/Personalized-Patriotic-Area-Family-Name/dp/B0GSQVDNZD/ref=sr_1_13?dib=eyJ2IjoiMSJ9.uZROBNs7WKca5_yNE-lMoYEIYvwe77s6K2-ju1nNIYwTAlKATFOo4SPXmeli0I6ca8SsvDXML6HaS_nP7rcC2ehARMgY0ehr6mghR-5OPj0qRsteRJBDkhXr4yiG-1BYBuMgxQMj8xawRh-_21aUT7c-qPyhSsnlScygSJLNk1VETgwrlTC4KTeq9Vt62xjPAMPYRVFFBkxkYU-mPNSfxuh6Qc7NET7EEs609S2OTHw.-TcTeu8-eN8M0LQfVZUVU0PPsxk_hYS1fJR51H_Fz3c&dib_tag=se&m=A1JK5EDV3DM6K&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510484&s=merchant-items&sr=1-13,https://www.amazon.com/s?i=merchant-items&me=A1JK5EDV3DM6K&s=exact-aware-popularity-rank&ds=v1%3AkcXuCeFAqqEArZv7jx%2BudMoqrxQhVK3zQGjamTpt6YM&marketplaceID=ATVPDKIKX0DER&qid=1778752536&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 1,seller,seller,Lim Nature (WP),1,B0FJX719NW,https://m.media-amazon.com/images/I/819oHdvn9hL._AC_UY218_.jpg,31,31,31,display_order,31,Personalized Memorial Garden Stake - Planted in Memory of Sympathy Gift for Loss of Loved One - Custom Outdoor Plaque with...,,,,,,,,no,https://www.amazon.com/Personalized-Memorial-Garden-Stake-Remembrance/dp/B0FJX719NW/ref=sr_1_14?dib=eyJ2IjoiMSJ9.uZROBNs7WKca5_yNE-lMoYEIYvwe77s6K2-ju1nNIYwTAlKATFOo4SPXmeli0I6ca8SsvDXML6HaS_nP7rcC2ehARMgY0ehr6mghR-5OPj0qRsteRJBDkhXr4yiG-1BYBuMgxQMj8xawRh-_21aUT7c-qPyhSsnlScygSJLNk1VETgwrlTC4KTeq9Vt62xjPAMPYRVFFBkxkYU-mPNSfxuh6Qc7NET7EEs609S2OTHw.-TcTeu8-eN8M0LQfVZUVU0PPsxk_hYS1fJR51H_Fz3c&dib_tag=se&m=A1JK5EDV3DM6K&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510484&s=merchant-items&sr=1-14,https://www.amazon.com/s?i=merchant-items&me=A1JK5EDV3DM6K&s=exact-aware-popularity-rank&ds=v1%3AkcXuCeFAqqEArZv7jx%2BudMoqrxQhVK3zQGjamTpt6YM&marketplaceID=ATVPDKIKX0DER&qid=1778752536&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 1,seller,seller,Lim Nature (WP),1,B0FKFZF5TS,https://m.media-amazon.com/images/I/81fXTexLRbL._AC_UY218_.jpg,32,32,32,display_order,32,Personalized Dog Memorial Garden Flag - Custom Pet Photo & Name In Loving Memory Flag | Outdoor Bereavement Pet Loss Sympa...,,,,,,,,no,https://www.amazon.com/Personalized-Dog-Memorial-Garden-Flag/dp/B0FKFZF5TS/ref=sr_1_15?dib=eyJ2IjoiMSJ9.uZROBNs7WKca5_yNE-lMoYEIYvwe77s6K2-ju1nNIYwTAlKATFOo4SPXmeli0I6ca8SsvDXML6HaS_nP7rcC2ehARMgY0ehr6mghR-5OPj0qRsteRJBDkhXr4yiG-1BYBuMgxQMj8xawRh-_21aUT7c-qPyhSsnlScygSJLNk1VETgwrlTC4KTeq9Vt62xjPAMPYRVFFBkxkYU-mPNSfxuh6Qc7NET7EEs609S2OTHw.-TcTeu8-eN8M0LQfVZUVU0PPsxk_hYS1fJR51H_Fz3c&dib_tag=se&m=A1JK5EDV3DM6K&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510484&s=merchant-items&sr=1-15,https://www.amazon.com/s?i=merchant-items&me=A1JK5EDV3DM6K&s=exact-aware-popularity-rank&ds=v1%3AkcXuCeFAqqEArZv7jx%2BudMoqrxQhVK3zQGjamTpt6YM&marketplaceID=ATVPDKIKX0DER&qid=1778752536&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 1,seller,seller,Lim Nature (WP),1,B0GLH1ZRVB,https://m.media-amazon.com/images/I/81KF6W5NbjL._AC_UY218_.jpg,33,33,33,display_order,33,"Personalized 250th Anniversary Flag 1776–2026 – Custom Patriotic Bunting Banner with Family Name for Outdoor Porch, Fence,...",,,,,,,,no,https://www.amazon.com/Personalized-250th-Anniversary-Flag-1776-2026/dp/B0GLH1ZRVB/ref=sr_1_16?dib=eyJ2IjoiMSJ9.uZROBNs7WKca5_yNE-lMoYEIYvwe77s6K2-ju1nNIYwTAlKATFOo4SPXmeli0I6ca8SsvDXML6HaS_nP7rcC2ehARMgY0ehr6mghR-5OPj0qRsteRJBDkhXr4yiG-1BYBuMgxQMj8xawRh-_21aUT7c-qPyhSsnlScygSJLNk1VETgwrlTC4KTeq9Vt62xjPAMPYRVFFBkxkYU-mPNSfxuh6Qc7NET7EEs609S2OTHw.-TcTeu8-eN8M0LQfVZUVU0PPsxk_hYS1fJR51H_Fz3c&dib_tag=se&m=A1JK5EDV3DM6K&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510484&s=merchant-items&sr=1-16,https://www.amazon.com/s?i=merchant-items&me=A1JK5EDV3DM6K&s=exact-aware-popularity-rank&ds=v1%3AkcXuCeFAqqEArZv7jx%2BudMoqrxQhVK3zQGjamTpt6YM&marketplaceID=ATVPDKIKX0DER&qid=1778752536&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 1,seller,seller,Lim Nature (WP),1,B0DVBL912R,,34,34,34,display_order,34,Amazon Business Card,,,,,,,,no,https://www.amazon.com/dp/B0DVBL912R?plattr=ACOMFO&ie=UTF-8,https://www.amazon.com/s?i=merchant-items&me=A1JK5EDV3DM6K&s=exact-aware-popularity-rank&ds=v1%3AkcXuCeFAqqEArZv7jx%2BudMoqrxQhVK3zQGjamTpt6YM&marketplaceID=ATVPDKIKX0DER&qid=1778752536&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 10,seller,seller,NTK Trading,1,B0F9F8H481,https://m.media-amazon.com/images/I/711Wy+sGS4L._AC_UY218_.jpg,1,1,1,display_order,1,"Herihues Personalized Dad Cap with Kids Names, Custom Dad Hats for Men, Personalized Fathers Day Hat Gifts for Grandpa, Daddy",,,,,,,,no,https://www.amazon.com/Herihues-Personalized-Fathers-Grandpa-Baseball/dp/B0F9F8H481/ref=sr_1_1?dib=eyJ2IjoiMSJ9.ZXYwTtisOi477lfmcmcBRgwSCpHh-HILQGin0okpjCnTMTn3mIAXL6THn1b-6EYIZPamFlnjBeMQopH4xSODiipTQtAoPRF2zpX7QePnd06OCGfgqbks4jInzMCj5_quw1aKb08kWoJ7TH_T1_5V_BEqLurSnONmkVoGsIu7MrPpj-0a17y8qrgJPctN41IcOoGt4L_J1B-THsIGdg7wwGwgxFJTB7Q037kw04M_VYs.uYEfMvy49i3G4lb_6_LhUJVg1a3LmUFu-ClctD-5H5g&dib_tag=se&m=A2O16L260MUKK9&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510499&s=merchant-items&sr=1-1,https://www.amazon.com/s?i=merchant-items&me=A2O16L260MUKK9&s=exact-aware-popularity-rank&ds=v1%3A88U2I9vmO9jwrlmCxhdtr3NBGqZLd03%2FJlRVu5nmaDU&marketplaceID=ATVPDKIKX0DER&qid=1776149723&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 10,seller,seller,NTK Trading,1,B0H2Z9J32M,,2,2,2,display_order,2,Design 10,,,,,,,,no,https://www.amazon.com/Herihues-Personalized-Fathers-Grandpa-Baseball/dp/B0H2Z9J32M/ref=cs_sr_dp_loc_2?dib=eyJ2IjoiMSJ9.ZXYwTtisOi477lfmcmcBRgwSCpHh-HILQGin0okpjCnTMTn3mIAXL6THn1b-6EYIZPamFlnjBeMQopH4xSODiipTQtAoPRF2zpX7QePnd06OCGfgqbks4jInzMCj5_quw1aKb08kWoJ7TH_T1_5V_BEqLurSnONmkVoGsIu7MrPpj-0a17y8qrgJPctN41IcOoGt4L_J1B-THsIGdg7wwGwgxFJTB7Q037kw04M_VYs.uYEfMvy49i3G4lb_6_LhUJVg1a3LmUFu-ClctD-5H5g&dib_tag=se&m=A2O16L260MUKK9&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510499&s=merchant-items&sr=1-1,https://www.amazon.com/s?i=merchant-items&me=A2O16L260MUKK9&s=exact-aware-popularity-rank&ds=v1%3A88U2I9vmO9jwrlmCxhdtr3NBGqZLd03%2FJlRVu5nmaDU&marketplaceID=ATVPDKIKX0DER&qid=1776149723&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 10,seller,seller,NTK Trading,1,B0H2Z273GB,,3,3,3,display_order,3,Design 11,,,,,,,,no,https://www.amazon.com/Herihues-Personalized-Fathers-Grandpa-Baseball/dp/B0H2Z273GB/ref=cs_sr_dp_loc_3?dib=eyJ2IjoiMSJ9.ZXYwTtisOi477lfmcmcBRgwSCpHh-HILQGin0okpjCnTMTn3mIAXL6THn1b-6EYIZPamFlnjBeMQopH4xSODiipTQtAoPRF2zpX7QePnd06OCGfgqbks4jInzMCj5_quw1aKb08kWoJ7TH_T1_5V_BEqLurSnONmkVoGsIu7MrPpj-0a17y8qrgJPctN41IcOoGt4L_J1B-THsIGdg7wwGwgxFJTB7Q037kw04M_VYs.uYEfMvy49i3G4lb_6_LhUJVg1a3LmUFu-ClctD-5H5g&dib_tag=se&m=A2O16L260MUKK9&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510499&s=merchant-items&sr=1-1,https://www.amazon.com/s?i=merchant-items&me=A2O16L260MUKK9&s=exact-aware-popularity-rank&ds=v1%3A88U2I9vmO9jwrlmCxhdtr3NBGqZLd03%2FJlRVu5nmaDU&marketplaceID=ATVPDKIKX0DER&qid=1776149723&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 10,seller,seller,NTK Trading,1,B0H49RM16B,,4,4,4,display_order,4,Design 111,,,,,,,,no,https://www.amazon.com/Herihues-Personalized-Fathers-Grandpa-Baseball/dp/B0H49RM16B/ref=cs_sr_dp_loc_4?dib=eyJ2IjoiMSJ9.ZXYwTtisOi477lfmcmcBRgwSCpHh-HILQGin0okpjCnTMTn3mIAXL6THn1b-6EYIZPamFlnjBeMQopH4xSODiipTQtAoPRF2zpX7QePnd06OCGfgqbks4jInzMCj5_quw1aKb08kWoJ7TH_T1_5V_BEqLurSnONmkVoGsIu7MrPpj-0a17y8qrgJPctN41IcOoGt4L_J1B-THsIGdg7wwGwgxFJTB7Q037kw04M_VYs.uYEfMvy49i3G4lb_6_LhUJVg1a3LmUFu-ClctD-5H5g&dib_tag=se&m=A2O16L260MUKK9&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510499&s=merchant-items&sr=1-1,https://www.amazon.com/s?i=merchant-items&me=A2O16L260MUKK9&s=exact-aware-popularity-rank&ds=v1%3A88U2I9vmO9jwrlmCxhdtr3NBGqZLd03%2FJlRVu5nmaDU&marketplaceID=ATVPDKIKX0DER&qid=1776149723&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 10,seller,seller,NTK Trading,1,B0H49YNS8Q,,5,5,5,display_order,5,Design 112,,,,,,,,no,https://www.amazon.com/Herihues-Personalized-Fathers-Grandpa-Baseball/dp/B0H49YNS8Q/ref=cs_sr_dp_loc_5?dib=eyJ2IjoiMSJ9.ZXYwTtisOi477lfmcmcBRgwSCpHh-HILQGin0okpjCnTMTn3mIAXL6THn1b-6EYIZPamFlnjBeMQopH4xSODiipTQtAoPRF2zpX7QePnd06OCGfgqbks4jInzMCj5_quw1aKb08kWoJ7TH_T1_5V_BEqLurSnONmkVoGsIu7MrPpj-0a17y8qrgJPctN41IcOoGt4L_J1B-THsIGdg7wwGwgxFJTB7Q037kw04M_VYs.uYEfMvy49i3G4lb_6_LhUJVg1a3LmUFu-ClctD-5H5g&dib_tag=se&m=A2O16L260MUKK9&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510499&s=merchant-items&sr=1-1,https://www.amazon.com/s?i=merchant-items&me=A2O16L260MUKK9&s=exact-aware-popularity-rank&ds=v1%3A88U2I9vmO9jwrlmCxhdtr3NBGqZLd03%2FJlRVu5nmaDU&marketplaceID=ATVPDKIKX0DER&qid=1776149723&ref=sr_st_exact-aware-popularity-rank
